review_id,review_text,aspect,sentiment
RVW_04248,"beli utk kado teman, po sii tp ga terlalu lama kok, tulisnya sampe juli tp juni 12 uda sampai, dikasi tester jg 3ml , ok bgt.. packingnya rapi bgt..d kasi buble wrap tebal, tmbh lg dus luarnya jd aman bgt..rekomen 👍",Packaging,positive
RVW_04249,"Cepet ya 2 hari sampe, bener kata host live klo CO pas lg live barang ready langsung masuk list pengiriman, cuma ikut PO pengemasan aja. Wanginya enak kayak seger abis mandi gitu...Wangi cewek kalem. Suka bgt.Dapet testernya yg black opera, kata mamaku enak wanginya, tapi di aku jd pusing pas sniff.",Aroma,positive
RVW_04249,"Cepet ya 2 hari sampe, bener kata host live klo CO pas lg live barang ready langsung masuk list pengiriman, cuma ikut PO pengemasan aja. Wanginya enak kayak seger abis mandi gitu...Wangi cewek kalem. Suka bgt.Dapet testernya yg black opera, kata mamaku enak wanginya, tapi di aku jd pusing pas sniff.",Aroma,negative
RVW_04250,"Kualitas produk: Selalu suka dengan wanginya, kemasannya dan ketahanannya. Wangi powdery bunga. Dapat bonus dreamescape 3,5ml",Aroma,positive
RVW_04250,"Kualitas produk: Selalu suka dengan wanginya, kemasannya dan ketahanannya. Wangi powdery bunga. Dapat bonus dreamescape 3,5ml",Packaging,positive
RVW_04250,"Kualitas produk: Selalu suka dengan wanginya, kemasannya dan ketahanannya. Wangi powdery bunga. Dapat bonus dreamescape 3,5ml",Longevity,positive
RVW_04251,"Sejauh ini, ini wangi paling fit di aku repurchase berkali2 sempat coba yg lain tp kembali kesini krn wangi comfort bgt aku tipe yg gak tahan wangi nyengat bgt dan bikin pusing, thanksss ya 🫶🏻",Aroma,positive
RVW_04251,"Sejauh ini, ini wangi paling fit di aku repurchase berkali2 sempat coba yg lain tp kembali kesini krn wangi comfort bgt aku tipe yg gak tahan wangi nyengat bgt dan bikin pusing, thanksss ya 🫶🏻",Projection,negative
RVW_04252,Ah sumpah ya ini parfum yang aku cari-cari selama ini.. Aromanya enakeun banget seger dan naikin mood seharian. Love it🥰,Aroma,positive
RVW_04253,"Wanginya enak, seger ada wangi bunga²nya tapi ga manis gtu, wanginya tahan lama.. dpt free sample inception, wanginya enak bgt sumpah, kalo ready stok mau co yg inception 😄",Aroma,positive
RVW_04253,"Wanginya enak, seger ada wangi bunga²nya tapi ga manis gtu, wanginya tahan lama.. dpt free sample inception, wanginya enak bgt sumpah, kalo ready stok mau co yg inception 😄",Longevity,positive
RVW_04254,"Kualitas produk: wangi bgt suka bgt parfume mykonos, ga nyangka si dpt hrga 200san soalny kalo beli di mall bisa 300san harga ny dan yaa emng sesuai harga jg , wangi nya seger floral kek habis mandi hihihi",Aroma,positive
RVW_04254,"Kualitas produk: wangi bgt suka bgt parfume mykonos, ga nyangka si dpt hrga 200san soalny kalo beli di mall bisa 300san harga ny dan yaa emng sesuai harga jg , wangi nya seger floral kek habis mandi hihihi",Value for Money,positive
RVW_04255,"Barang sampai dengan aman, pengiriman cepat harganya promo banget, wanginya enaaak banget seger kayak habis mandi, dapat tester paradise dan enak juga baukan suka bangeet",Value for Money,positive
RVW_04255,"Barang sampai dengan aman, pengiriman cepat harganya promo banget, wanginya enaaak banget seger kayak habis mandi, dapat tester paradise dan enak juga baukan suka bangeet",Aroma,positive
RVW_04256,"jujur ini pertama kali aku beli mykonos,aku blindbuy enchanted kebetulan kemaren masih diskon juga,wangi nya enak fresh floral gitu,terus pengiriman juga cepat cuman 3hari sudah sampai di tangan saya paket nya",Value for Money,positive
RVW_04256,"jujur ini pertama kali aku beli mykonos,aku blindbuy enchanted kebetulan kemaren masih diskon juga,wangi nya enak fresh floral gitu,terus pengiriman juga cepat cuman 3hari sudah sampai di tangan saya paket nya",Aroma,positive
RVW_04257,Kualitas produk: Baik Wanginya seger manis tapi dominan FRES seger kek lagi di taman bunga gitu tau gak sih aakkkhhhh wangi banget semoga tahan lama yah aku cuman baru nyoba parfumnya blm Sampek ketahanannya sih btw ini parfum Mykonos pertamaku🥹🥰🩵,Aroma,positive
RVW_04258,wanginya segerr bgggtttttt bedt sellweee,Aroma,positive
RVW_04259,"Wangi taman bungaaa sukaaa,, wangi cewe-cewe soft spoken gituh wangi nya lembut tenang,, dn warna nya lucuk biru gitu. Suka bet ama parfum ini lovvv Kualitas produk: Topp",Aroma,positive
RVW_04259,"Wangi taman bungaaa sukaaa,, wangi cewe-cewe soft spoken gituh wangi nya lembut tenang,, dn warna nya lucuk biru gitu. Suka bet ama parfum ini lovvv Kualitas produk: Topp",Packaging,positive
RVW_04260,"uhuyy yg katanya Po 30 hari tapi nyatanya 2 hari juga udah sampee 🤩🤩🤩 wanginya tuh cewek bangett, fresh ada wangi bunga2 gituu kaya wangi abis mandii mana wanginya awett pulaaaa , dpt harga 160 an 😍😍😍😍😍",Aroma,positive
RVW_04260,"uhuyy yg katanya Po 30 hari tapi nyatanya 2 hari juga udah sampee 🤩🤩🤩 wanginya tuh cewek bangett, fresh ada wangi bunga2 gituu kaya wangi abis mandii mana wanginya awett pulaaaa , dpt harga 160 an 😍😍😍😍😍",Longevity,positive
RVW_04260,"uhuyy yg katanya Po 30 hari tapi nyatanya 2 hari juga udah sampee 🤩🤩🤩 wanginya tuh cewek bangett, fresh ada wangi bunga2 gituu kaya wangi abis mandii mana wanginya awett pulaaaa , dpt harga 160 an 😍😍😍😍😍",Value for Money,positive
RVW_04261,"beli ini karena Fuji bilang wanginya segar dan tahan lama. Dan sewangi itu, aromanya segar. ga nyesel sy",Aroma,positive
RVW_04261,"beli ini karena Fuji bilang wanginya segar dan tahan lama. Dan sewangi itu, aromanya segar. ga nyesel sy",Longevity,positive
RVW_04262,"Setelah maju mundur , ,blindbuy ter worth it Ga nyesel wanginya enak banget manis seger",Value for Money,positive
RVW_04262,"Setelah maju mundur , ,blindbuy ter worth it Ga nyesel wanginya enak banget manis seger",Aroma,positive
RVW_04263,"bau nya enakk bgt, ga bikin eneg sprayer nya jg oke, mantap pokoknya mykonos ini",Aroma,positive
RVW_04264,Wangi banget sumpah 😍👍 Cocok untuk nongkrong di caffe atau ngemall. Aroma nya lembut,Aroma,positive
RVW_04265,"Produk sesuai dengan yang dipesan, packagingnya juga sangat aman, aroma nya harum sekali",Packaging,positive
RVW_04265,"Produk sesuai dengan yang dipesan, packagingnya juga sangat aman, aroma nya harum sekali",Aroma,positive
RVW_04266,"produk yg dikirim sesuai, meskipun pas dateng wanginya ga kaya biasanya, tapi kata adminnya harus di maserisasi parfum nya dulu, dan sekarang udh sesuai, terima kasih❤️",Aroma,positive
RVW_04267,"Ini ga PO samsekk cuma nunggu bbrp hari aja, packing nya aman bgt bublenyabanyak wamginya lebih ke bunga tp ada teh nya gt",Packaging,positive
RVW_04267,"Ini ga PO samsekk cuma nunggu bbrp hari aja, packing nya aman bgt bublenyabanyak wamginya lebih ke bunga tp ada teh nya gt",Aroma,positive
RVW_04268,"blind buyyy dan suka bgt wanginya fresh cewek cewek cantik kalem banget baunya, next mau coba varian lain 😍🥰",Aroma,positive
RVW_04269,Kualitas produk: bagus dan di packing aman udah di cek isinya dan wanginya! wanginya kayak flower yg baunya soft gitu,Packaging,positive
RVW_04269,Kualitas produk: bagus dan di packing aman udah di cek isinya dan wanginya! wanginya kayak flower yg baunya soft gitu,Aroma,positive
RVW_04270,"Bagus banget, bau nya mewah. Tulisannya PO sebulan tapi setelah CO dikirim besokannya dong😭🥹 tencuuu so much Mykonos. Dan dapet Purchase ke 4 aku yang punya idung dominan gourmand + floral. Satin blanc 1000/10, enchanted 100/10 dan utopia 10/10 terakhir tea poetry aku ga banget kaya minyak aki2.",Aroma,neutral
RVW_04271,"Kualitas produk: Bgus packeging nya rapih juga, trus dikasih tester wangi bgtttt 🥰 kotak parfum nya gede poolll",Packaging,positive
RVW_04271,"Kualitas produk: Bgus packeging nya rapih juga, trus dikasih tester wangi bgtttt 🥰 kotak parfum nya gede poolll",Aroma,positive
RVW_04272,"wangi banget dan juga kemasan bagus bgt ,cocok buat kado atau pajangan dus nya 😍😍",Aroma,positive
RVW_04272,"wangi banget dan juga kemasan bagus bgt ,cocok buat kado atau pajangan dus nya 😍😍",Packaging,positive
RVW_04273,good,No Aspect,None
RVW_04274,OMG I LIKE IT wanginya feminim bangett menurut aku yahhh gatau kalo menurut kalian karena selera orang beda beda,Aroma,positive
RVW_04275,"Pengiriman cepat, kurirnya sopan. Wanginya enakkkkk bangettttttt,seger,sexy,manis, wangi yg aku cari selama ini🥰🥰🥰 Oke bangettttttt",Aroma,positive
RVW_04276,Baik Haruumm bgt bener bener meninggalakan jejak..pengiriman juga cepat..packing aman..terimakasih seller,Aroma,positive
RVW_04276,Baik Haruumm bgt bener bener meninggalakan jejak..pengiriman juga cepat..packing aman..terimakasih seller,Projection,positive
RVW_04277,"wangi banget mantap, tapi agak kurang long lasting di ak",Aroma,positive
RVW_04277,"wangi banget mantap, tapi agak kurang long lasting di ak",Longevity,negative
RVW_04278,"boxnya agak defect dikit gitu huhu but loooooveeee the smeellll honestly bukan yang super awet baunya, karena dia cukup soft baunyaa",Packaging,negative
RVW_04278,"boxnya agak defect dikit gitu huhu but loooooveeee the smeellll honestly bukan yang super awet baunya, karena dia cukup soft baunyaa",Aroma,positive
RVW_04278,"boxnya agak defect dikit gitu huhu but loooooveeee the smeellll honestly bukan yang super awet baunya, karena dia cukup soft baunyaa",Longevity,negative
RVW_04279,"Buat kado, trnyata bnrn P.O jd udh kelewat jauh sm ultah tmn 🤦🏻‍♀️ Tp gpp krna tmn ttp suka kado’y dan wangi’y sesuai sm dia 😁",Aroma,positive
RVW_04280,"Wanginnya enak bangat, wanginnya bunga ada kayak wangi bedak",Aroma,positive
RVW_04281,"Bagus, wangi, cepat, botolnya cakepppp, manyap dah pokoknya, udah pembelian kedua btw ini",Aroma,positive
RVW_04281,"Bagus, wangi, cepat, botolnya cakepppp, manyap dah pokoknya, udah pembelian kedua btw ini",Packaging,positive
RVW_04282,mykonos enchanted emang udah langganan aku sii pertama kali beli aja langsung sukaa Kualitas produk: bagussss,Aroma,positive
RVW_04283,"Awalnya beli tester yang 3ml terus co 100ml sesuai dengan tester wanginya, plus dapet tester juga 3,5 ml dari variant lain.",Aroma,positive
RVW_04284,Wanginya enak.fresh seger bunga dikebun bunga..semerbak..i love it..love sekebon,Aroma,positive
RVW_04284,Wanginya enak.fresh seger bunga dikebun bunga..semerbak..i love it..love sekebon,Projection,positive
RVW_04285,"Kualitas produk: Bagus Saya suka Wangi parfumnya, lembut.",Aroma,positive
RVW_04286,enak elegant bagus sih yg ga suka manis wajib coba,Aroma,positive
RVW_04287,"Alhamdulillah pengiriman cepat dan produk mendarat dengan selamat, dikasih bonus pula tester varian lain yg 3,5 ml. Terima kasih... 👍🏻",No Aspect,None
RVW_04288,Uda punya versi yg 50 ml nya sih... Aroma seger clean.... Floral... Fresh bgt,Aroma,positive
RVW_04289,Botol kedua buat varian enchanted🤭🥰🥰 beli soalnya si mamah suka banget sama parfum ini,Aroma,positive
RVW_04290,"Wanginya tuu looo, wanita soft, elegan, dan mandiri banget 🥹 sukaakk Nungguin ini dari lamaa, akhirnya wish list nya terkabul, Karna nunggu best price duluuuu🙌🏼",Aroma,positive
RVW_04290,"Wanginya tuu looo, wanita soft, elegan, dan mandiri banget 🥹 sukaakk Nungguin ini dari lamaa, akhirnya wish list nya terkabul, Karna nunggu best price duluuuu🙌🏼",Value for Money,positive
RVW_04291,"Wanginya enakk bgtt ditambah dapat royal ispahan jugaaa kagett tiba tiba dapat royal ispahan. Enchanted ditambah royal ispahan, beruntung bgtt",Aroma,positive
RVW_04292,Wanginyaa beneran freshhh dan segerrr.. Recomendded yg mau cari wangi seperti habis mandi ... 🩵🩵,Aroma,positive
RVW_04293,"Kualitas produk: bagus sesuai harapan,cuma. kotaknya rada kotor ada bercaknya didalam"" nya berharap dapat decantnya yang enak ternyata dapat cafe drops",Packaging,negative
RVW_04294,"waangi bgt plisss, suka gaada lecet sama sekali + dapet bonus lagi inception ENAK BGT, cpt bgt datangnya",Aroma,positive
RVW_04295,"sampai rumah dengan selamat, parfum nya enakk, seger. cocok buat cewee",Aroma,positive
RVW_04296,Cuma 4 hari sampai. Packing super aman. Selalu dapat vial full isinya. Coba variant lagi ga susah ya dapetnya kaya gini hiksss..,No Aspect,None
RVW_04297,Kualitas produk: Wangi nya enak. Alhamdulillah dapet harga murah 😊,Aroma,positive
RVW_04297,Kualitas produk: Wangi nya enak. Alhamdulillah dapet harga murah 😊,Value for Money,positive
RVW_04298,Wangi bunga & beneran kalau pakai ini berasa jalan bawa bunga,Aroma,positive
RVW_04299,pengiriman lebih cepat dari perkiraan Aroma enak banget recommended terimakasih juga bonusnya,Aroma,positive
RVW_04300,"Alhamdulillah parfumnya sampai dengan aman. Wanginya segarrr, maniis, cantik 🥰 Sesuai ekspektasiii. Saran untuk pacaking paketnya ditambahkan keterangan ""FRAGILE – Mohon Jangan Dibanting"" 🙏🙏",Aroma,positive
RVW_04301,"kemasan baguss packing an nya juga safety, dan juga untuk pengirimannya cepat, untuk wanginya kaya bunga melati enakk menurut aku dan dapet yang kecil jugaa",Packaging,positive
RVW_04301,"kemasan baguss packing an nya juga safety, dan juga untuk pengirimannya cepat, untuk wanginya kaya bunga melati enakk menurut aku dan dapet yang kecil jugaa",Aroma,positive
RVW_04302,"Kualitas produk: bagus, udah 3 kali beli yg echanted, wangi seger buah Citrus dipakai buat panas panas an masih aman",Aroma,positive
RVW_04303,wangix enak bnget floral segar gtuu n tahan lama jugakk .. gak nyesel nunggu meski pre order packagingx jg kece .. pkokx the best dehh my konos 🥰🥰,Aroma,positive
RVW_04303,wangix enak bnget floral segar gtuu n tahan lama jugakk .. gak nyesel nunggu meski pre order packagingx jg kece .. pkokx the best dehh my konos 🥰🥰,Longevity,positive
RVW_04303,wangix enak bnget floral segar gtuu n tahan lama jugakk .. gak nyesel nunggu meski pre order packagingx jg kece .. pkokx the best dehh my konos 🥰🥰,Packaging,positive
RVW_04304,"Kualitas produk: Bagus wangi tahan lama, wangi bunga nya seger ga bikin pusing",Longevity,positive
RVW_04304,"Kualitas produk: Bagus wangi tahan lama, wangi bunga nya seger ga bikin pusing",Aroma,positive
RVW_04305,"Kualitas produk: Baik Akhirnya nyampe juga setelah po beberapa hari. Parfum varian enchantednya enak bgtttt baunya, dan di kasih bonus free decant 1 yg varian bonfire vanilla😁😁 Kapan"" mau beli lagi deh yg varian lainnya sambil nabung duit dulu🤭🤭🤭",Aroma,positive
RVW_04306,"Kualitas produk: Bagus,barang sesuai dg pesanan,wangi seger banget,kayaknada aroma buahnya,dapet free yg kecil lagi,next pesan kembali",Aroma,positive
RVW_04307,"WANGII POLL ENAKK wangi nya mnrt aku lebih ke bunga gitu. Di spray dikit bau nya udah nyebar dan tahan lamaa. Waktu jalan wangi nya 'ninggal' gitu loo, segerr sukak",Aroma,positive
RVW_04307,"WANGII POLL ENAKK wangi nya mnrt aku lebih ke bunga gitu. Di spray dikit bau nya udah nyebar dan tahan lamaa. Waktu jalan wangi nya 'ninggal' gitu loo, segerr sukak",Projection,positive
RVW_04307,"WANGII POLL ENAKK wangi nya mnrt aku lebih ke bunga gitu. Di spray dikit bau nya udah nyebar dan tahan lamaa. Waktu jalan wangi nya 'ninggal' gitu loo, segerr sukak",Longevity,positive
RVW_04308,Wanginya seger floral banget ada sedikit wangi jeruknya dan drydown nya ada powerdy nya mantap dpet tester sparkling rose jga,Aroma,positive
RVW_04309,"Wangiii nya aweet bgt, wangi nya manis seger bisa untuk unisex, dapet sample mini nya jg 😍",Longevity,positive
RVW_04309,"Wangiii nya aweet bgt, wangi nya manis seger bisa untuk unisex, dapet sample mini nya jg 😍",Aroma,positive
RVW_04310,Repeat order soalnya istri sangat suka dengan parfum ini. Dalam ruangan apalagi ber-AC wanginya tahan lama.,Longevity,positive
RVW_04311,"baguss bgt packaging nya trs aromanya wangii semerbak kayak habiss mandi gituu fresh bgt cocok deh kalau mau dipake berangkat sekolahh atau pergi pergi, recommend buat dibeli. jangan ragu ragu beli dijamin aman dan terpecayaa😋 Kualitas produk: baguss",Packaging,positive
RVW_04311,"baguss bgt packaging nya trs aromanya wangii semerbak kayak habiss mandi gituu fresh bgt cocok deh kalau mau dipake berangkat sekolahh atau pergi pergi, recommend buat dibeli. jangan ragu ragu beli dijamin aman dan terpecayaa😋 Kualitas produk: baguss",Aroma,positive
RVW_04312,"Sangat bagus, wangi nya tahan lama, buat yang lagi coba² blind buy parfune ini wort it buat dibeli",Longevity,positive
RVW_04312,"Sangat bagus, wangi nya tahan lama, buat yang lagi coba² blind buy parfune ini wort it buat dibeli",Value for Money,positive
RVW_04313,wangiiiinyaa enak next coba yang lain,Aroma,positive
RVW_04314,Wangi seger mantappp packaging bagus,Aroma,positive
RVW_04314,Wangi seger mantappp packaging bagus,Packaging,positive
RVW_04315,Oke dingin + jeruk seger awet baunya,Aroma,positive
RVW_04315,Oke dingin + jeruk seger awet baunya,Longevity,positive
RVW_04316,"Katanya PO tp order kmren hari ini sampe, Suka si sama wangi si enchanted ini tp pas disemprot pertama agak strong makin kelamaan jd kalem gitu hampir mirip sm wangi bloom nya heura, dpt tester tea poetry kurang suka krna bau melatiyg dipake ibu2 si hehe",Aroma,positive
RVW_04316,"Katanya PO tp order kmren hari ini sampe, Suka si sama wangi si enchanted ini tp pas disemprot pertama agak strong makin kelamaan jd kalem gitu hampir mirip sm wangi bloom nya heura, dpt tester tea poetry kurang suka krna bau melatiyg dipake ibu2 si hehe",Projection,neutral
RVW_04317,"Kualitas produk: Kualitas dan barangnya mewah,Parfumnya enak banget dan Ade saya sangat suka terimakasih sukses terus",Aroma,positive
RVW_04318,"Wanginya enakk fresh flowers, sesuai decant2 yg dijual, cocok buat sore ke malem",Aroma,positive
RVW_04319,"Wanginya sesuai yang di deskripsikan wangi sabun enak banget, paketnya aman tidak ada lecet sama sekali",Aroma,positive
RVW_04319,"Wanginya sesuai yang di deskripsikan wangi sabun enak banget, paketnya aman tidak ada lecet sama sekali",Packaging,positive
RVW_04320,"Bagus, wanginya juga enak seger gitu, cuma ada cacat dikit di packaging parfum-nya. Over all baguss, ada bonus-nya juga parfum 3,5 ml varian baby love thanks mykonos",Aroma,positive
RVW_04320,"Bagus, wanginya juga enak seger gitu, cuma ada cacat dikit di packaging parfum-nya. Over all baguss, ada bonus-nya juga parfum 3,5 ml varian baby love thanks mykonos",Packaging,negative
RVW_04321,"Pengiriman cepat, wangi kesukaan aku bgt sudah repeat order 3kali gapernah mengecewakan. Sekarang dapet free trial pula 👍🏻👍🏻👍🏻😍",Aroma,positive
RVW_04322,"super cepet kali ini, kemarin sempet terhambat 6 hari tapi dana di kembalikan akhirnya co ulang, pesen 2 beda waktu pemesanan semoga yg satunya cepet dtg juga, admin ramah pasti selalu bales cht Kualitas produk: bagus aman wangi, selalu dapet bonuss langganan",Aroma,positive
RVW_04323,"Kualitas produk: mykonos ngga pernah gagal semua varian wanginya, enchanted segar wanginya dan bonusannya paradise juga segar wanginya 😍 thanks seller mymonos",Aroma,positive
RVW_04324,Kualitas produk: sangat bagus dan sesuai gambar serta bau nya juga sama freshhh wangi enakk,Aroma,positive
RVW_04325,"Kualitas produk: produk sampai dengan aman, wanginya enak bangett dan tahan lama.",Aroma,positive
RVW_04325,"Kualitas produk: produk sampai dengan aman, wanginya enak bangett dan tahan lama.",Longevity,positive
RVW_04326,"suka banget sama aromanya, dapet harga spesial, walaupun PO 30 hari tapi 7 hari sudah sampai nih parfumnya.. dapat free 3,5 ml cafe drops lagi thank you seller 🙏🙏🙏",Aroma,positive
RVW_04326,"suka banget sama aromanya, dapet harga spesial, walaupun PO 30 hari tapi 7 hari sudah sampai nih parfumnya.. dapat free 3,5 ml cafe drops lagi thank you seller 🙏🙏🙏",Value for Money,positive
RVW_04327,"Parfum nya wangi bangeeeetttt, packaging nya cantik banget",Aroma,positive
RVW_04327,"Parfum nya wangi bangeeeetttt, packaging nya cantik banget",Packaging,positive
RVW_04328,"Packing aman, pengiriman cepat.. Wanginya seperti habis mandi",Aroma,positive
RVW_04329,"Kualitas produk: wangi nya enak sih, tapi kenapa aku dapet botol yg cat nya ngelupas 😭😭😭😭😭tapi gpp thank u Mykonos",Aroma,positive
RVW_04329,"Kualitas produk: wangi nya enak sih, tapi kenapa aku dapet botol yg cat nya ngelupas 😭😭😭😭😭tapi gpp thank u Mykonos",Packaging,negative
RVW_04330,"Wanginya enak tapi suka tester yang paradise, next beli lagi 😻😻",Aroma,positive
RVW_04331,"gak kecewa deh.... cepet juga sampainnya, wangi nya ok.... sample nya juga wangi bgt....",Aroma,positive
RVW_04332,Kualitas produk: Baik Makasih ka. Paket sudah diterima dgn baik.semuanya aman. Packing rapi n bagus. Boxnya keren,Packaging,positive
RVW_04333,"Kualitas produk: Wangi, indoor use only, ruangan berAC",Aroma,positive
RVW_04334,"pengiriman cepat selama barang ready, barang bagus karena sudah langgangan, semoga awet wanginya",Longevity,neutral
RVW_04335,Wanginya ituloh .. kalem fresh dan bikin eneg . Ketahanan lumayan kok kalo di badan bener2 seger,Aroma,negative
RVW_04335,Wanginya ituloh .. kalem fresh dan bikin eneg . Ketahanan lumayan kok kalo di badan bener2 seger,Longevity,positive
RVW_04336,"Wanginya enak bngt floral seger powdery gitu, dapat bonus juga lumayan enak baunya but not my type si soalny MANISSS BNGT",Aroma,negative
RVW_04337,"Aromanya enak ngga nyesel buat belinya cuman ada masalah sedikit di sprayer nya, but gpp adminya ramah and gercep sukak pokoknya 😚",Aroma,positive
RVW_04338,Farpum nya da sampai sesuai harapan. Aroma nya seger seperti sabun mandi. Awet ada bonusnya lagi ni bonusnya wangi jg. Nanti kalau ada ingin pesen lgi seperti bonusnya calipornia,Aroma,positive
RVW_04338,Farpum nya da sampai sesuai harapan. Aroma nya seger seperti sabun mandi. Awet ada bonusnya lagi ni bonusnya wangi jg. Nanti kalau ada ingin pesen lgi seperti bonusnya calipornia,Longevity,positive
RVW_04339,"packingan rapi,wangii ,kualitas oke",Packaging,positive
RVW_04339,"packingan rapi,wangii ,kualitas oke",Aroma,positive
RVW_04339,"packingan rapi,wangii ,kualitas oke",Value for Money,positive
RVW_04340,"Product quality: after 3 kali beli yg 50ml, akhirnya beli yg 100ml sekalian. sesuka itu sama wanginya, best purchase",Aroma,positive
RVW_04340,"Product quality: after 3 kali beli yg 50ml, akhirnya beli yg 100ml sekalian. sesuka itu sama wanginya, best purchase",Value for Money,positive
RVW_04341,Blind buy ternyata cocok di aku akhirnya repuechase yg full size dapet free parfume yg kecil juga makasiii packing nya super aman dilayer,Packaging,positive
RVW_04342,"Kualitas produk: Wangi bangeeeet gila kaya ditaman bunga, berasa cantik banget",Aroma,positive
RVW_04343,Wangi banget wanginya bkn yg nyengat gitu tp yg seger Kemasannya mewah luv bgt pokoknya,Aroma,positive
RVW_04343,Wangi banget wanginya bkn yg nyengat gitu tp yg seger Kemasannya mewah luv bgt pokoknya,Packaging,positive
RVW_04344,Super strong. Pkenya bener2 dikit jangan kebanyakan ntr puyeng diawal. Pas udh dry down br wanginya mahal bgt. 1000/10 sih apalg packagingnya ga main main! ✨✨✨✨✨,Projection,positive
RVW_04344,Super strong. Pkenya bener2 dikit jangan kebanyakan ntr puyeng diawal. Pas udh dry down br wanginya mahal bgt. 1000/10 sih apalg packagingnya ga main main! ✨✨✨✨✨,Aroma,positive
RVW_04344,Super strong. Pkenya bener2 dikit jangan kebanyakan ntr puyeng diawal. Pas udh dry down br wanginya mahal bgt. 1000/10 sih apalg packagingnya ga main main! ✨✨✨✨✨,Packaging,positive
RVW_04345,"Dapat harga promo jadi lanngsung gas aja gk usah banyak mikir, wangi soft kaya di taman bunga",Value for Money,positive
RVW_04345,"Dapat harga promo jadi lanngsung gas aja gk usah banyak mikir, wangi soft kaya di taman bunga",Aroma,positive
RVW_04346,"Aroma nya seperti teh, halus kalem banget aromanya tapi base note nya kenceng banget",Aroma,positive
RVW_04347,"Kualitas produk: aromanya wangi kalem, cocok banget buat ke kantor",Aroma,positive
RVW_04348,Kualitas produk: Sesuai pesanan tidak mengecewakan parfumnya wangi tahan lama,Aroma,positive
RVW_04348,Kualitas produk: Sesuai pesanan tidak mengecewakan parfumnya wangi tahan lama,Longevity,positive
RVW_04349,"Suka banget sm kotak apalagi botolnya 😍🥰 Wanginya seger, buat aku kurang lembut sih.. overall siplaah... Makasih bonusnya Sukak bgt lembuttt 🥰",Packaging,positive
RVW_04349,"Suka banget sm kotak apalagi botolnya 😍🥰 Wanginya seger, buat aku kurang lembut sih.. overall siplaah... Makasih bonusnya Sukak bgt lembuttt 🥰",Aroma,negative
RVW_04350,"pwmbelian ke 3 produk mykonos, wanginya yg ini aku banget seger makanya veli lagi dan alhamdulillah dapet murah",Aroma,positive
RVW_04350,"pwmbelian ke 3 produk mykonos, wanginya yg ini aku banget seger makanya veli lagi dan alhamdulillah dapet murah",Value for Money,positive
RVW_04351,"Kualitas produk: BAGUS, WANGI SABUN, ADA TEH TEHNYA DIKIT. WORTH IT BANGET BUAT DIBELI Tapi minusnya yang tinggal di Bekasi harus nunggu 1-4 hari baru terkirim Overall 10/10",Aroma,positive
RVW_04351,"Kualitas produk: BAGUS, WANGI SABUN, ADA TEH TEHNYA DIKIT. WORTH IT BANGET BUAT DIBELI Tapi minusnya yang tinggal di Bekasi harus nunggu 1-4 hari baru terkirim Overall 10/10",Value for Money,positive
RVW_04352,"enak aromanya, seperti pekarangan bunga dan jeruk, manis dan meninggalkan bekas.",Aroma,positive
RVW_04353,"Enak banget asli, walaupun saya cowok tapi saya sangat suka wanginya seger enak banget",Aroma,positive
RVW_04354,"Kualitas produk: wanginya bener"" enakk, apalagi drydownnya bener"" wangi floral yg lembuttt,lovee bgtt😭😍",Aroma,positive
RVW_04355,Aromanya sama2 seger sihh gak expect bakal segera dikirim ku kira po sebulan. Menurutku bisa dipakai cewe maupun cowo sihh ini parfum,Aroma,positive
RVW_04356,"aromanya enak puol, ketahanannya lumayan dbadanku yg keringatnya banyak",Aroma,positive
RVW_04356,"aromanya enak puol, ketahanannya lumayan dbadanku yg keringatnya banyak",Longevity,positive
RVW_04357,"Wanginya enak seger manis soft, bisa dipake disegala kondisi",Aroma,positive
RVW_04358,"parfume underated, yang wanginya enak banget banget, kalau aku cium, ini bisa unisex. prefer ke indoor, tapi outdor juga bisa",Aroma,positive
RVW_04359,Wanginya enak sesuai sama ekspektasi tapii agak kecewa wanginya tahan paling 2-3jam aja. Tapi termasuknya puas sih wanginya.,Aroma,positive
RVW_04359,Wanginya enak sesuai sama ekspektasi tapii agak kecewa wanginya tahan paling 2-3jam aja. Tapi termasuknya puas sih wanginya.,Longevity,negative
RVW_04360,"Pengiriman lebih cepat dari yang dijadwalkan. Aman sampai tujuan, rapih dan sesuai. Wanginya sesuai deskripsi ya.",Aroma,positive
RVW_04361,"Kualitas produk: box masih tersegel, wangi yg mewah dan tahan lamaaaa",Packaging,positive
RVW_04361,"Kualitas produk: box masih tersegel, wangi yg mewah dan tahan lamaaaa",Aroma,positive
RVW_04361,"Kualitas produk: box masih tersegel, wangi yg mewah dan tahan lamaaaa",Longevity,positive
RVW_04362,"Wangi kesukaan, nggak nyegrak, awet tahan lama sesuai diakripsi",Aroma,positive
RVW_04362,"Wangi kesukaan, nggak nyegrak, awet tahan lama sesuai diakripsi",Longevity,positive
RVW_04363,"wangi floral n fruity,beli 100ml soalnya udh pernah beli yg 50ml enak btw dapet di harga 186k💕",Aroma,positive
RVW_04363,"wangi floral n fruity,beli 100ml soalnya udh pernah beli yg 50ml enak btw dapet di harga 186k💕",Value for Money,positive
RVW_04364,"wanginya lumayanlah tahan kurang lebih 3 jam di outdoor, lebih dari 3 jam diruangan ber-AC",Longevity,neutral
